basis,molecule,omega,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type,absolute_alphaE,eE
aug-cc-pV6Z,HOCl,0,,,21.774,10.56213573239951,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,HOCl,0,,,21.774,10.56213573239951,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,BeH2,0,19.040129603816663,0.7197915857899986,19.008516666666665,0.6012500000000003,0.16630933230804917,19.71585626444877,aug,V,First-row,D,aug-cc-pVnZ,0.16630933230804917,0.004754191728423507
aug-cc-pVTZ,BeH2,0,19.01661222314,0.735125759849998,19.008516666666665,0.6012500000000003,0.042589101586933326,22.266238644490247,aug,V,First-row,T,aug-cc-pVnZ,0.042589101586933326,0.0013486361154235738
aug-cc-pVQZ,BeH2,0,19.00333486120333,0.6111354474699997,19.008516666666665,0.6012500000000003,-0.027260440960238115,1.6441492673595701,aug,V,First-row,Q,aug-cc-pVnZ,0.027260440960238115,0.00022316446342429686
aug-cc-pV5Z,BeH2,0,,,19.008516666666665,0.6012500000000003,,,aug,V,First-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,BeH2,0,19.03131932800333,0.6957521872299992,19.008516666666665,0.6012500000000003,0.11996023538571324,15.717619497712912,aug,CV,First-row,D,aug-cc-pCVnZ,0.11996023538571324,0.004579304645423221
aug-cc-pCVTZ,BeH2,0,19.020700547056663,0.7077378868100013,19.008516666666665,0.6012500000000003,0.06409695508415593,17.7110830453224,aug,CV,First-row,T,aug-cc-pCVnZ,0.06409695508415593,0.0012725166984228764
aug-cc-pCVQZ,BeH2,0,19.00349031014,0.6132082426649993,19.008516666666665,0.6012500000000003,-0.026442655230857915,1.9888969089395432,aug,CV,First-row,Q,aug-cc-pCVnZ,0.026442655230857915,0.00020486730042357237
d-aug-cc-pVDZ,BeH2,0,19.0678554103,0.8076563850300024,19.008516666666665,0.6012500000000003,0.31216924852107475,34.32954428773422,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.31216924852107475,0.0046462903754243
d-aug-cc-pVTZ,BeH2,0,19.025228693193338,0.614172219235,19.008516666666665,0.6012500000000003,0.08791862521276415,2.1492256523908013,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.08791862521276415,0.0012560212724235242
d-aug-cc-pVQZ,BeH2,0,19.008921609086663,0.6046337013050211,19.008516666666665,0.6012500000000003,0.0021303209876853465,0.5627777638288328,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.0021303209876853465,0.00022198883642410294
d-aug-cc-pV5Z,BeH2,0,,,19.008516666666665,0.6012500000000003,,,d-aug,V,First-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,BeH2,0,19.06386007552,0.7731793301700519,19.008516666666665,0.6012500000000003,0.29115059225208234,28.59531478919776,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.29115059225208234,0.0044941744304232145
d-aug-cc-pCVTZ,BeH2,0,19.029710777446667,0.6207094165399991,19.008516666666665,0.6012500000000003,0.11149797299632297,3.236493395426,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.11149797299632297,0.0012098643454230285
d-aug-cc-pCVQZ,BeH2,0,19.008942521593337,0.6056191817500023,19.008516666666665,0.6012500000000003,0.0022403374978667077,0.7266830353433684,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.0022403374978667077,0.00020371547542374913
aug-cc-pV6Z,BeH2,0,,,19.008516666666665,0.6012500000000003,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,BeH2,0,,,19.008516666666665,0.6012500000000003,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,SiO,0,27.535786356596663,4.234224630350001,28.06342,3.332850000335834,-1.8801473355825395,27.04516044596486,aug,V,Second-row,D,aug-cc-pVnZ,1.8801473355825395,0.05306557229579312
aug-cc-pVTZ,SiO,0,27.939974852053336,3.550849308580001,28.06342,3.332850000335834,-0.43987920198844244,6.540927681179778,aug,V,Second-row,T,aug-cc-pVnZ,0.43987920198844244,0.014094037105792268
aug-cc-pVQZ,SiO,0,28.015987514856665,3.4261140917,28.06342,3.332850000335834,-0.16901890483531895,2.7983284982752985,aug,V,Second-row,Q,aug-cc-pVnZ,0.16901890483531895,0.004334022466821352
aug-cc-pV5Z,SiO,0,28.05260794335,3.3548011732650043,28.06342,3.332850000335834,-0.03852722387363994,0.6586306892586897,aug,V,Second-row,5,aug-cc-pVnZ,0.03852722387363994,0.0008094010757986325
aug-cc-pCVDZ,SiO,0,27.54615764979,4.232049462765003,28.06342,3.332850000335834,-1.8431907095072524,26.979895955070326,aug,CV,Second-row,D,aug-cc-pCVnZ,1.8431907095072524,0.05142872545877708
aug-cc-pCVTZ,SiO,0,27.980689145283336,3.467173747660001,28.06342,3.332850000335834,-0.2947996171409799,4.030296812356741,aug,CV,Second-row,T,aug-cc-pCVnZ,0.2947996171409799,0.010245400941812477
aug-cc-pCVQZ,SiO,0,28.045913707876668,3.3759902978900533,28.06342,3.332850000335834,-0.06238117849974328,1.2943966140051966,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.06238117849974328,0.0018804559318255087
d-aug-cc-pVDZ,SiO,0,27.905206018086663,3.8199955913750014,28.06342,3.332850000335834,-0.5637729895833726,14.616487120334853,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.5637729895833726,0.05270245623677283
d-aug-cc-pVTZ,SiO,0,28.01092340887333,3.448300656730005,28.06342,3.332850000335834,-0.18706412520879154,3.4640219746624576,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.18706412520879154,0.013923878963794323
d-aug-cc-pVQZ,SiO,0,28.03753515698,3.389416615140016,28.06342,3.332850000335834,-0.09223695123403286,1.6972445444133992,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.09223695123403286,0.0042661609597871575
d-aug-cc-pV5Z,SiO,0,28.05814311489333,3.343335448180017,28.06342,3.332850000335834,-0.018803428472619885,0.31460905360655717,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.018803428472619885,0.000794427142807308
d-aug-cc-pCVDZ,SiO,0,27.915941238096668,3.812819885345004,28.06342,3.332850000335834,-0.525519562132245,14.401184720608667,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.525519562132245,0.05106804854779057
d-aug-cc-pCVTZ,SiO,0,28.049770676176667,3.3796258112450315,28.06342,3.332850000335834,-0.048637421324035,1.4034778314200758,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.048637421324035,0.010099823051803014
d-aug-cc-pCVQZ,SiO,0,28.06472207390333,3.3355175835249984,28.06342,3.332850000335834,0.004639754895621077,0.08003910133655791,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.004639754895621077,0.0018261058638131544
aug-cc-pV6Z,SiO,0,,,28.06342,3.332850000335834,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,SiO,0,,,28.06342,3.332850000335834,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,Mg,0,81.05148576162999,7.254421010589248e-07,81.59174,0.0006232379283859,-0.6621432982922179,-99.88360109871077,aug,V,Second-row,D,aug-cc-pVnZ,0.6621432982922179,0.006292101041509568
aug-cc-pVTZ,Mg,0,81.30646064980333,3.782534957509744e-07,81.59174,0.0006232379283859,-0.3496424395369855,-99.93930833177458,aug,V,Second-row,T,aug-cc-pVnZ,0.3496424395369855,0.0012812266415096474
aug-cc-pVQZ,Mg,0,81.37603863977667,4.071310189374013e-07,81.59174,0.0006232379283859,-0.26436666287952043,-99.93467486486392,aug,V,Second-row,Q,aug-cc-pVnZ,0.26436666287952043,0.0003976984935150085
aug-cc-pV5Z,Mg,0,,,81.59174,0.0006232379283859,,,aug,V,Second-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,Mg,0,81.22182119921,1.607368599543561e-06,81.59174,0.0006232379283859,-0.4533777570989458,-99.74209390566033,aug,CV,Second-row,D,aug-cc-pCVnZ,0.4533777570989458,0.0062903396585056726
aug-cc-pCVTZ,Mg,0,81.53056130384999,1.947178001825398e-06,81.59174,0.0006232379283859,-0.07498148237800628,-99.687570683179,aug,CV,Second-row,T,aug-cc-pCVnZ,0.07498148237800628,0.0012808868585238997
aug-cc-pCVQZ,Mg,0,81.58691189983666,3.190722409436721e-06,81.59174,0.0006232379283859,-0.005917388406396299,-99.48804104113171,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.005917388406396299,0.00039764210052339877
d-aug-cc-pVDZ,Mg,0,81.10257914038333,8.53856917080352e-07,81.59174,0.0006232379283859,-0.5995225247269819,-99.86299663768993,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.5995225247269819,0.006279043138505358
d-aug-cc-pVTZ,Mg,0,81.29579846482001,2.614204404222508e-06,81.59174,0.0006232379283859,-0.3627101654897811,-99.58054471893377,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.3627101654897811,0.0012802290395086402
d-aug-cc-pVQZ,Mg,0,81.37107907282332,2.3502392048879814e-06,81.59174,0.0006232379283859,-0.27044517885840014,-99.62289855962797,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.27044517885840014,0.00039721474851717176
d-aug-cc-pV5Z,Mg,0,,,81.59174,0.0006232379283859,,,d-aug,V,Second-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,Mg,0,81.27334264792333,6.8582896232674974e-06,81.59174,0.0006232379283859,-0.3902323348866843,-98.89957120532931,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.3902323348866843,0.006277321642528477
d-aug-cc-pCVTZ,Mg,0,81.52324276236334,2.5205722429898643e-06,81.59174,0.0006232379283859,-0.08395119118266511,-99.59556822070861,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.08395119118266511,0.0012798312175164028
d-aug-cc-pCVQZ,Mg,0,81.58130647808,2.2100706099222564e-08,81.59174,0.0006232379283859,-0.012787473241784872,-99.99645388942287,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.012787473241784872,0.0003971513625060652
aug-cc-pV6Z,Mg,0,,,81.59174,0.0006232379283859,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,Mg,0,,,81.59174,0.0006232379283859,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HBS,0,33.21174092784,15.73845622557004,34.02076,14.919900005534478,-2.3780158707800916,5.486338512536425,aug,V,Second-row,D,aug-cc-pVnZ,2.3780158707800916,0.025457897155661158
aug-cc-pVTZ,HBS,0,33.87887040461666,14.973023703200012,34.02076,14.919900005534478,-0.4170676827423605,0.3560593411874582,aug,V,Second-row,T,aug-cc-pVnZ,0.4170676827423605,0.0069658606506664
aug-cc-pVQZ,HBS,0,33.97659167427333,14.91968810018504,34.02076,14.919900005534478,-0.12982756918620622,-0.0014202866598279002,aug,V,Second-row,Q,aug-cc-pVnZ,0.12982756918620622,0.0019116086096460094
aug-cc-pV5Z,HBS,0,34.00250686204,14.936341894455,34.02076,14.919900005534478,-0.05365294002838902,0.11020106645770085,aug,V,Second-row,5,aug-cc-pVnZ,0.05365294002838902,0.00040153363164563416
aug-cc-pCVDZ,HBS,0,33.23274964529,15.753946713855004,34.02076,14.919900005534478,-2.316263230774396,5.5901628563940795,aug,CV,Second-row,D,aug-cc-pCVnZ,2.316263230774396,0.02456628517865056
aug-cc-pCVTZ,HBS,0,33.93788968638667,14.973214906205,34.02076,14.919900005534478,-0.24358748485728768,0.35734087125747915,aug,CV,Second-row,T,aug-cc-pCVnZ,0.24358748485728768,0.0053219149746723815
aug-cc-pCVQZ,HBS,0,34.016397368503334,14.90565067273,34.02076,14.919900005534478,-0.012823439266696898,-0.09550555164037872,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.012823439266696898,0.0007860863726705247
d-aug-cc-pVDZ,HBS,0,33.835829208136666,15.024556270430011,34.02076,14.919900005534478,-0.5435821888262847,0.7014541977942985,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.5435821888262847,0.02516102145068544
d-aug-cc-pVTZ,HBS,0,33.95445251241333,14.964077306230012,34.02076,14.919900005534478,-0.1949030168246383,0.2960964931343127,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.1949030168246383,0.006894063877666667
d-aug-cc-pVQZ,HBS,0,33.97958185335,14.933125624335014,34.02076,14.919900005534478,-0.12103829147263176,0.0886441517411673,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.12103829147263176,0.0018937552246711675
d-aug-cc-pV5Z,HBS,0,34.011672075966665,14.922725508110002,34.02076,14.919900005534478,-0.026712877764452976,0.018937811744554806,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.026712877764452976,0.0003972760326860225
d-aug-cc-pCVDZ,HBS,0,33.85730242483,15.047589954075022,34.02076,14.919900005534478,-0.4804642082363821,0.8558364901452287,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.4804642082363821,0.024282013584695505
d-aug-cc-pCVTZ,HBS,0,34.014459149320004,14.959959777015,34.02076,14.919900005534478,-0.018520605300995214,0.26849892737660114,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.018520605300995214,0.005267261742687879
d-aug-cc-pCVQZ,HBS,0,34.01979197430334,14.92440573481,34.02076,14.919900005534478,-0.0028453970359999417,0.030199460276880863,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.0028453970359999417,0.0007756251686714677
aug-cc-pV6Z,HBS,0,,,34.02076,14.919900005534478,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,HBS,0,,,34.02076,14.919900005534478,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HBO,0,15.203702441616665,6.374564017519999,15.439966666666669,6.048065000923823,-1.5302120150302811,5.398404556602887,aug,V,First-row,D,aug-cc-pVnZ,1.5302120150302811,0.035824174068324055
aug-cc-pVTZ,HBO,0,15.37795796427,6.110771109540002,15.439966666666669,6.048065000923823,-0.40161163385501264,1.036796208483217,aug,V,First-row,T,aug-cc-pVnZ,0.40161163385501264,0.008911117016324965
aug-cc-pVQZ,HBO,0,15.430198639983333,6.07387560886,15.439966666666669,6.048065000923823,-0.0632645581057111,0.4267581107715336,aug,V,First-row,Q,aug-cc-pVnZ,0.0632645581057111,0.0017722904223234082
aug-cc-pV5Z,HBO,0,15.43766077413,6.053205560940001,15.439966666666669,6.048065000923823,-0.014934569396749683,0.08499511852787689,aug,V,First-row,5,aug-cc-pVnZ,0.014934569396749683,0.0002126194323324171
aug-cc-pCVDZ,HBO,0,15.193283971706668,6.362568484069999,15.439966666666669,6.048065000923823,-1.5976892974294017,5.200067841501973,aug,CV,First-row,D,aug-cc-pCVnZ,1.5976892974294017,0.03494687025133203
aug-cc-pCVTZ,HBO,0,15.380130554270002,6.116071426919998,15.439966666666669,6.048065000923823,-0.38754042472026184,1.1244327894258248,aug,CV,First-row,T,aug-cc-pCVnZ,0.38754042472026184,0.008459428329331331
aug-cc-pCVQZ,HBO,0,15.42957288763,6.072166568249998,15.439966666666669,6.048065000923823,-0.06731736707118498,0.39850046787681453,aug,CV,First-row,Q,aug-cc-pCVnZ,0.06731736707118498,0.001532845514333303
d-aug-cc-pVDZ,HBO,0,15.429268192813334,6.11512486567,15.439966666666669,6.048065000923823,-0.06929078335662353,1.108782143312516,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.06929078335662353,0.03520364617732241
d-aug-cc-pVTZ,HBO,0,15.44243758797,6.05526603513,15.439966666666669,6.048065000923823,0.016003410866589646,0.11906343938229595,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.016003410866589646,0.008814407572330651
d-aug-cc-pVQZ,HBO,0,15.444409554886668,6.049380632075,15.439966666666669,6.048065000923823,0.028775244894741762,0.021752926778658168,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.028775244894741762,0.00174772886032315
d-aug-cc-pV5Z,HBO,0,15.440616509633337,6.050760082810001,15.439966666666669,6.048065000923823,0.0042088365907621515,0.04456106020299529,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.0042088365907621515,0.00020675359932909032
d-aug-cc-pCVDZ,HBO,0,15.42260693126,6.104728186994999,15.439966666666669,6.048065000923823,-0.112433762205885,0.9368812349490389,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.112433762205885,0.03437022735732853
d-aug-cc-pCVTZ,HBO,0,15.44276100845,6.058924185839999,15.439966666666669,6.048065000923823,0.01809810761680429,0.17954808545405762,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.01809810761680429,0.008400764503321057
d-aug-cc-pCVQZ,HBO,0,15.44359202665,6.048282512055,15.439966666666669,6.048065000923823,0.02348036146449956,0.003596375553890451,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.02348036146449956,0.001512014530320016
aug-cc-pV6Z,HBO,0,,,15.439966666666669,6.048065000923823,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,HBO,0,,,15.439966666666669,6.048065000923823,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,CH2BH,0,30.79087003396,14.452312439732312,31.117416666666667,13.925997652839214,-1.0494014853632327,3.7793686313439325,aug,V,First-row,D,aug-cc-pVnZ,1.0494014853632327,0.021319060630844433
aug-cc-pVTZ,CH2BH,0,31.064796164016663,13.974515096168162,31.117416666666667,13.925997652839214,-0.1691030563805513,0.3483947401000429,aug,V,First-row,T,aug-cc-pVnZ,0.1691030563805513,0.004739728949843425
aug-cc-pVQZ,CH2BH,0,31.10403787131,13.932373867629735,31.117416666666667,13.925997652839214,-0.04299455671395877,0.04578641293409157,aug,V,First-row,Q,aug-cc-pVnZ,0.04299455671395877,0.000954319832842998
aug-cc-pV5Z,CH2BH,0,31.11144024662667,13.934558993071404,31.117416666666667,13.925997652839214,-0.01920602890662871,0.0614773924684949,aug,V,First-row,5,aug-cc-pVnZ,0.01920602890662871,0.0001336974758459064
aug-cc-pCVDZ,CH2BH,0,30.74918084807,14.449494793618744,31.117416666666667,13.925997652839214,-1.1833752863910607,3.75913563846393,aug,CV,First-row,D,aug-cc-pCVnZ,1.1833752863910607,0.020245777766845663
aug-cc-pCVTZ,CH2BH,0,31.061866161673333,13.979167058699106,31.117416666666667,13.925997652839214,-0.1785190126429769,0.3817996181340145,aug,CV,First-row,T,aug-cc-pCVnZ,0.1785190126429769,0.004424081853841244
aug-cc-pCVQZ,CH2BH,0,31.10441222533,13.932369468114503,31.117416666666667,13.925997652839214,-0.04179151976518654,0.04575482083317501,aug,CV,First-row,Q,aug-cc-pCVnZ,0.04179151976518654,0.000803529503841105
d-aug-cc-pVDZ,CH2BH,0,31.21095020251,14.069304732725827,31.117416666666667,13.925997652839214,0.30058258641863916,1.029061496771082,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.30058258641863916,0.02094924055984393
d-aug-cc-pVTZ,CH2BH,0,31.13444645357333,13.935811442573488,31.117416666666667,13.925997652839214,0.054727508678135466,0.07047099948543366,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.054727508678135466,0.004665078779851228
d-aug-cc-pVQZ,CH2BH,0,31.12136124031,13.926443852727187,31.117416666666667,13.925997652839214,0.012676417472533345,0.0032040784372962916,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.012676417472533345,0.0009378739548395743
d-aug-cc-pV5Z,CH2BH,0,31.118110345576667,13.926160040202271,31.117416666666667,13.925997652839214,0.002229230393483626,0.0011660734627772257,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.002229230393483626,0.00013041817685177648
d-aug-cc-pCVDZ,CH2BH,0,31.17003159845667,14.06897405247614,31.117416666666667,13.925997652839214,0.16908515367332935,1.0266869433787063,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.16908515367332935,0.019928788643838402
d-aug-cc-pCVTZ,CH2BH,0,31.131651053396663,13.937715538357168,31.117416666666667,13.925997652839214,0.045744114566051694,0.08414395729532624,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.045744114566051694,0.004380042291842301
d-aug-cc-pCVQZ,CH2BH,0,31.121379806306663,13.925961462717078,31.117416666666667,13.925997652839214,0.012736081797694768,-0.00025987453853279377,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.012736081797694768,0.0007892223858476655
aug-cc-pV6Z,CH2BH,0,,,31.117416666666667,13.925997652839214,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,CH2BH,0,,,31.117416666666667,13.925997652839214,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,Ne,0,1.8319170749443328,1.0378335007301328e-10,2.376664666666666,1.1660026789192375e-05,-22.92067532128359,-99.99910992185568,aug,V,First-row,D,aug-cc-pVnZ,22.92067532128359,0.05074535086572496
aug-cc-pVTZ,Ne,0,2.1939415521856667,9.47564871924888e-09,2.376664666666666,1.1660026789192375e-05,-7.688216055202833,-99.91873390266967,aug,V,First-row,T,aug-cc-pVnZ,7.688216055202833,0.013822256207731698
aug-cc-pVQZ,Ne,0,2.3289876862216667,4.0539012615326247e-10,2.376664666666666,1.1660026789192375e-05,-2.006045746111405,-99.99652324875849,aug,V,First-row,Q,aug-cc-pVnZ,2.006045746111405,0.003339144118740478
aug-cc-pV5Z,Ne,0,2.363141010633,4.392022234451656e-11,2.376664666666666,1.1660026789192375e-05,-0.5690182642650008,-99.9996233265743,aug,V,First-row,5,aug-cc-pVnZ,0.5690182642650008,0.00030953619372553476
aug-cc-pCVDZ,Ne,0,1.8337188034283336,1.1073877753904094e-08,2.376664666666666,1.1660026789192375e-05,-22.844866204866346,-99.90502699561404,aug,CV,First-row,D,aug-cc-pCVnZ,22.844866204866346,0.05065120907372034
aug-cc-pCVTZ,Ne,0,2.1962850434966668,2.96501231771267e-10,2.376664666666666,1.1660026789192375e-05,-7.58961184974347,-99.99745711363163,aug,CV,First-row,T,aug-cc-pCVnZ,7.58961184974347,0.013704640898737352
aug-cc-pCVQZ,Ne,0,2.329380677242,1.808563453949144e-10,2.376664666666666,1.1660026789192375e-05,-1.9895103456468433,-99.99844891998394,aug,CV,First-row,Q,aug-cc-pCVnZ,1.9895103456468433,0.003242151966730944
d-aug-cc-pVDZ,Ne,0,2.35345604072,4.872000003430799e-08,2.376664666666666,1.1660026789192375e-05,-0.9765208475631143,-99.58216219469182,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.9765208475631143,0.05073067572374157
d-aug-cc-pVTZ,Ne,0,2.3746747154816665,5.8984821689329614e-09,2.376664666666666,1.1660026789192375e-05,-0.08372873181939589,-99.94941279059152,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.08372873181939589,0.01380677322671886
d-aug-cc-pVQZ,Ne,0,2.3795061568863334,9.930216978729582e-09,2.376664666666666,1.1660026789192375e-05,0.11955789386360671,-99.91483538452988,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.11955789386360671,0.003327741784715954
d-aug-cc-pV5Z,Ne,0,2.377061758514666,5.47882331959321e-10,2.376664666666666,1.1660026789192375e-05,0.016707945953384526,-99.99530119148211,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.016707945953384526,0.00030669001071714774
d-aug-cc-pCVDZ,Ne,0,2.3546982334206663,9.99644811372491e-13,2.376664666666666,1.1660026789192375e-05,-0.9242546310417611,-99.99999142673659,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.9242546310417611,0.050636483857715575
d-aug-cc-pCVTZ,Ne,0,2.3775542605363333,7.961387267835559e-09,2.376664666666666,1.1660026789192375e-05,0.03743034859498359,-99.9317206777328,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.03743034859498359,0.013690942346727297
d-aug-cc-pCVQZ,Ne,0,2.379728177206,4.384370669814476e-09,2.376664666666666,1.1660026789192375e-05,0.12889957015394227,-99.96239827961735,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.12889957015394227,0.0032305044447298314
aug-cc-pV6Z,Ne,0,2.369780656124,4.4488118207580246e-10,2.376664666666666,1.1660026789192375e-05,-0.2896500561991856,-99.99618456123541,aug,V,First-row,6,aug-cc-pVnZ,0.2896500561991856,3.2994097722394145e-05
