,b,c,molecule,basis,Beta,beta_MRA,betaE,augmentation,polarization,mol_system,valence,Type
354,0,0,Na2,aug-cc-pVQZ,-0.7422419999999998,1.0730928,-169.1684819803096,aug,V,Second-row,Q,aug-cc-pVnZ
355,0,0,NaCN,aug-cc-pVQZ,28.100298,25.396278,10.647308239419965,aug,V,Second-row,Q,aug-cc-pVnZ
356,0,0,NaCl,aug-cc-pVQZ,145.6848,133.2156,9.36016502571771,aug,V,Second-row,Q,aug-cc-pVnZ
357,0,0,NaH,aug-cc-pVQZ,697.458,641.934,8.649487330473226,aug,V,Second-row,Q,aug-cc-pVnZ
360,0,0,OCl2,aug-cc-pVQZ,21.3636,23.00472,-7.133840359717473,aug,V,Second-row,Q,aug-cc-pVnZ
362,0,0,P2H4,aug-cc-pVQZ,32.523600018,32.9805,-1.3853640241961036,aug,V,Second-row,Q,aug-cc-pVnZ
364,0,0,PH3O,aug-cc-pVQZ,31.8555,31.26654,1.8836750084915062,aug,V,Second-row,Q,aug-cc-pVnZ
365,0,0,S2H2,aug-cc-pVQZ,6.793088934,7.272239999999999,-6.588768604996524,aug,V,Second-row,Q,aug-cc-pVnZ
369,0,0,SO2,aug-cc-pVQZ,17.01798,17.18604,-0.9778867033941328,aug,V,Second-row,Q,aug-cc-pVnZ
370,0,0,SiH3Cl,aug-cc-pVQZ,25.073520000000002,24.59964,1.9263696541900661,aug,V,Second-row,Q,aug-cc-pVnZ
373,0,0,SiO,aug-cc-pVQZ,74.9076,74.75280000000001,0.20708254406523163,aug,V,Second-row,Q,aug-cc-pVnZ
374,0,0,BF,aug-cc-pVTZ,37.93524,38.31852,-1.0002473999517705,aug,V,Fluorine,T,aug-cc-pVnZ
375,0,0,BH2Cl,aug-cc-pVTZ,31.022280000000002,27.979380000000003,10.875509035582631,aug,V,Second-row,T,aug-cc-pVnZ
376,0,0,BH2F,aug-cc-pVTZ,20.749919999999996,20.177460000000004,2.837126179410056,aug,V,Fluorine,T,aug-cc-pVnZ
379,0,0,CH2BH,aug-cc-pVTZ,73.1418,68.5518,6.695666634574152,aug,V,First-row,T,aug-cc-pVnZ
382,0,0,CH3Cl,aug-cc-pVTZ,6.2508,1.562274,300.10907177614166,aug,V,Second-row,T,aug-cc-pVnZ
383,0,0,CH3F,aug-cc-pVTZ,17.369880000000002,16.901580000000003,2.7707468769191945,aug,V,Fluorine,T,aug-cc-pVnZ
384,0,0,CH3NH2,aug-cc-pVTZ,2.4729601260000003,2.7820596,-11.110454786806146,aug,V,First-row,T,aug-cc-pVnZ
387,0,0,CO,aug-cc-pVTZ,19.127760000000002,18.840300000000003,1.5257718826133306,aug,V,First-row,T,aug-cc-pVnZ
388,0,0,CS,aug-cc-pVTZ,29.417039999999997,28.709039999999998,2.4661221691843354,aug,V,Second-row,T,aug-cc-pVnZ
389,0,0,CSO,aug-cc-pVTZ,19.4607,20.581919999999997,-5.4475967256698965,aug,V,Second-row,T,aug-cc-pVnZ
390,0,0,ClCN,aug-cc-pVTZ,17.507939999999998,13.768620000000002,27.158277300121544,aug,V,Second-row,T,aug-cc-pVnZ
393,0,0,FNO,aug-cc-pVTZ,0.5724666,1.4933322,-61.66515394230433,aug,V,Fluorine,T,aug-cc-pVnZ
394,0,0,H2O,aug-cc-pVTZ,4.31067,4.6272,-6.840637966804984,aug,V,First-row,T,aug-cc-pVnZ
395,0,0,HBO,aug-cc-pVTZ,23.0856,22.33128,3.377862800520167,aug,V,First-row,T,aug-cc-pVnZ
397,0,0,HCCCl,aug-cc-pVTZ,45.51366,40.12044,13.442574408456135,aug,V,Second-row,T,aug-cc-pVnZ
398,0,0,HCCF,aug-cc-pVTZ,47.437439999999995,46.975139999999996,0.9841375672323682,aug,V,Fluorine,T,aug-cc-pVnZ
399,0,0,HCHO,aug-cc-pVTZ,23.622539999999997,22.26708,6.087282212126588,aug,V,First-row,T,aug-cc-pVnZ
400,0,0,HCHS,aug-cc-pVTZ,7.218120000000001,2.3525579999999997,206.82006564769077,aug,V,Second-row,T,aug-cc-pVnZ
402,0,0,HCONH2,aug-cc-pVTZ,12.3015,11.846298,3.842567526158804,aug,V,First-row,T,aug-cc-pVnZ
403,0,0,HCOOH,aug-cc-pVTZ,1.7277599999999997,1.5746765999999996,9.721577116215489,aug,V,First-row,T,aug-cc-pVnZ
404,0,0,HCP,aug-cc-pVTZ,29.31588,27.742560000000005,5.671142100801062,aug,V,Second-row,T,aug-cc-pVnZ
407,0,0,HNC,aug-cc-pVTZ,22.81884,22.660739999999997,0.6976824234336769,aug,V,First-row,T,aug-cc-pVnZ
409,0,0,HNS,aug-cc-pVTZ,13.872199199999999,18.974567999999998,-26.890566362301367,aug,V,Second-row,T,aug-cc-pVnZ
414,0,0,LiBH4,aug-cc-pVTZ,32.32146,31.64592,2.134682764792433,aug,V,First-row,T,aug-cc-pVnZ
416,0,0,LiCl,aug-cc-pVTZ,52.98804,47.4636,11.639319394230522,aug,V,Second-row,T,aug-cc-pVnZ
417,0,0,LiH,aug-cc-pVTZ,194.3376,183.5514,5.8763921168675415,aug,V,First-row,T,aug-cc-pVnZ
422,0,0,NH2Cl,aug-cc-pVTZ,14.640215400000002,18.4787118,-20.772532422958168,aug,V,Second-row,T,aug-cc-pVnZ
425,0,0,NH3,aug-cc-pVTZ,5.234178,6.425399999999999,-18.53926603791202,aug,V,First-row,T,aug-cc-pVnZ
426,0,0,NH3O,aug-cc-pVTZ,28.495079999999994,28.53408,-0.13667866635267384,aug,V,First-row,T,aug-cc-pVnZ
427,0,0,NOCl,aug-cc-pVTZ,33.717060000000004,39.0423,-13.639667744984273,aug,V,Second-row,T,aug-cc-pVnZ
428,0,0,Na2,aug-cc-pVTZ,0.670734,1.0730928,-37.495247382146246,aug,V,Second-row,T,aug-cc-pVnZ
429,0,0,NaCN,aug-cc-pVTZ,28.920989999999996,25.396278,13.878852641320108,aug,V,Second-row,T,aug-cc-pVnZ
430,0,0,NaCl,aug-cc-pVTZ,156.1446,133.2156,17.211948150216642,aug,V,Second-row,T,aug-cc-pVnZ
431,0,0,NaH,aug-cc-pVTZ,711.888,641.934,10.89738197384779,aug,V,Second-row,T,aug-cc-pVnZ
434,0,0,OCl2,aug-cc-pVTZ,18.476846208,23.00472,-19.682368626960024,aug,V,Second-row,T,aug-cc-pVnZ
436,0,0,P2H4,aug-cc-pVTZ,31.925099999999997,32.9805,-3.2000727702733505,aug,V,Second-row,T,aug-cc-pVnZ
438,0,0,PH3O,aug-cc-pVTZ,32.3541,31.26654,3.4783509783941664,aug,V,Second-row,T,aug-cc-pVnZ
439,0,0,S2H2,aug-cc-pVTZ,4.909992,7.272239999999999,-32.483086366786566,aug,V,Second-row,T,aug-cc-pVnZ
443,0,0,SO2,aug-cc-pVTZ,16.819139999999997,17.18604,-2.134872256785165,aug,V,Second-row,T,aug-cc-pVnZ
444,0,0,SiH3Cl,aug-cc-pVTZ,27.0117,24.59964,9.80526544290892,aug,V,Second-row,T,aug-cc-pVnZ
447,0,0,SiO,aug-cc-pVTZ,73.5342,74.75280000000001,-1.630173050374045,aug,V,Second-row,T,aug-cc-pVnZ
448,0,0,BF,d-aug-cc-pCVDZ,35.95122,38.31852,-6.177952593158609,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
449,0,0,BH2Cl,d-aug-cc-pCVDZ,30.218220000000002,27.979380000000003,8.001749860075524,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
450,0,0,BH2F,d-aug-cc-pCVDZ,19.808159999999997,20.177460000000004,-1.8302601021139733,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
453,0,0,CH2BH,d-aug-cc-pCVDZ,67.610642034,68.5518,-1.37291503067754,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
456,0,0,CH3Cl,d-aug-cc-pCVDZ,3.675738,1.562274,135.28126308189215,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
457,0,0,CH3F,d-aug-cc-pCVDZ,16.76808,16.901580000000003,-0.7898669828501329,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
458,0,0,CH3NH2,d-aug-cc-pCVDZ,2.270646,2.7820596,-18.382553702300267,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
461,0,0,CO,d-aug-cc-pCVDZ,19.069139999999997,18.840300000000003,1.214630340281177,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
462,0,0,CS,d-aug-cc-pCVDZ,27.196140000000003,28.709039999999998,-5.269768686100249,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
463,0,0,CSO,d-aug-cc-pCVDZ,18.96912,20.581919999999997,-7.83600363814453,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
464,0,0,ClCN,d-aug-cc-pCVDZ,17.024700000000003,13.768620000000002,23.64855737176275,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
467,0,0,FNO,d-aug-cc-pCVDZ,1.3423074,1.4933322,-10.113275532396614,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
468,0,0,H2O,d-aug-cc-pCVDZ,2.92773,4.6272,-36.72782676348548,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
469,0,0,HBO,d-aug-cc-pCVDZ,23.258339999999997,22.33128,4.151396606016302,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
471,0,0,HCCCl,d-aug-cc-pCVDZ,43.02858,40.12044,7.24852469215192,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
472,0,0,HCCF,d-aug-cc-pCVDZ,46.57602,46.975139999999996,-0.849640895162838,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
473,0,0,HCHO,d-aug-cc-pCVDZ,22.62636,22.26708,1.613502982878753,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
474,0,0,HCHS,d-aug-cc-pCVDZ,3.8861280000000002,2.3525579999999997,65.18734075844255,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
476,0,0,HCONH2,d-aug-cc-pCVDZ,12.466458000000001,11.846298,5.235053178638594,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
477,0,0,HCOOH,d-aug-cc-pCVDZ,1.6402674,1.5746765999999996,4.165350523402729,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
478,0,0,HCP,d-aug-cc-pCVDZ,25.7442,27.742560000000005,-7.203228541273786,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
481,0,0,HNC,d-aug-cc-pCVDZ,22.65936,22.660739999999997,-0.0060898276049127014,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
483,0,0,HNS,d-aug-cc-pCVDZ,17.16798912,18.974567999999998,-9.521054076171835,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
488,0,0,LiBH4,d-aug-cc-pCVDZ,31.848540000000003,31.64592,0.6402721109071979,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
490,0,0,LiCl,d-aug-cc-pCVDZ,48.481680000000004,47.4636,2.144970040199236,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
491,0,0,LiH,d-aug-cc-pCVDZ,188.02859999999998,183.5514,2.4392077641467087,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
496,0,0,NH2Cl,d-aug-cc-pCVDZ,16.7995302,18.4787118,-9.08711396213236,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
499,0,0,NH3,d-aug-cc-pCVDZ,5.0962559999999995,6.425399999999999,-20.685778317303196,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
500,0,0,NH3O,d-aug-cc-pCVDZ,27.498,28.53408,-3.63102647781179,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
501,0,0,NOCl,d-aug-cc-pCVDZ,39.88068,39.0423,2.1473632444809883,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
502,0,0,Na2,d-aug-cc-pCVDZ,3.2374859999999996,1.0730928,201.69674048693645,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
503,0,0,NaCN,d-aug-cc-pCVDZ,28.85904,25.396278,13.634919258640977,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
504,0,0,NaCl,d-aug-cc-pCVDZ,144.9204,133.2156,8.786358354426962,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
505,0,0,NaH,d-aug-cc-pCVDZ,697.164,641.934,8.603688229631087,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
508,0,0,OCl2,d-aug-cc-pCVDZ,22.43148,23.00472,-2.4918364579095007,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
510,0,0,P2H4,d-aug-cc-pCVDZ,31.72398,32.9805,-3.809887660890521,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
512,0,0,PH3O,d-aug-cc-pCVDZ,32.09832,31.26654,2.6602879627870624,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
513,0,0,S2H2,d-aug-cc-pCVDZ,5.7649740000000005,7.272239999999999,-20.72629616184283,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
517,0,0,SO2,d-aug-cc-pCVDZ,16.68948,17.18604,-2.889321798389849,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
518,0,0,SiH3Cl,d-aug-cc-pCVDZ,28.4868,24.59964,15.80169465894622,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
521,0,0,SiO,d-aug-cc-pCVDZ,70.8282,74.75280000000001,-5.2501043439175685,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
522,0,0,BF,d-aug-cc-pCVQZ,38.34816,38.31852,0.07735163049094942,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
523,0,0,BH2Cl,d-aug-cc-pCVQZ,27.93696,27.979380000000003,-0.15161165115168188,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
524,0,0,BH2F,d-aug-cc-pCVQZ,20.15712,20.177460000000004,-0.1008055523341613,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
527,0,0,CH2BH,d-aug-cc-pCVQZ,68.568063576,68.5518,0.023724506139882626,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
530,0,0,CH3Cl,d-aug-cc-pCVQZ,1.7167739999999998,1.562274,9.88943040721409,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
531,0,0,CH3F,d-aug-cc-pCVQZ,16.89114,16.901580000000003,-0.06176937304087942,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
532,0,0,CH3NH2,d-aug-cc-pCVQZ,2.784846,2.7820596,0.10015601391141098,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
535,0,0,CO,d-aug-cc-pCVQZ,18.85464,18.840300000000003,0.07611343768409808,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
536,0,0,CS,d-aug-cc-pCVQZ,28.59312,28.709039999999998,-0.40377525685289073,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
537,0,0,CSO,d-aug-cc-pCVQZ,20.6964,20.581919999999997,0.5562163296718864,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
538,0,0,ClCN,d-aug-cc-pCVQZ,13.80228,13.768620000000002,0.24446894460009483,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
541,0,0,FNO,d-aug-cc-pCVQZ,1.4790078,1.4933322,-0.9592239422681714,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
542,0,0,H2O,d-aug-cc-pCVQZ,4.616778,4.6272,-0.22523340248962986,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
543,0,0,HBO,d-aug-cc-pCVQZ,22.34808,22.33128,0.0752307973389789,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
545,0,0,HCCCl,d-aug-cc-pCVQZ,40.17888,40.12044,0.14566141348399314,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
546,0,0,HCCF,d-aug-cc-pCVQZ,47.03076,46.975139999999996,0.11840305318942033,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
547,0,0,HCHO,d-aug-cc-pCVQZ,22.20888,22.26708,-0.2613723936861024,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
548,0,0,HCHS,d-aug-cc-pCVQZ,2.455206,2.3525579999999997,4.363250555352952,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
550,0,0,HCONH2,d-aug-cc-pCVQZ,11.890284000000001,11.846298,0.3713058712519329,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
551,0,0,HCOOH,d-aug-cc-pCVQZ,1.5601674,1.5746765999999996,-0.921408243445007,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
552,0,0,HCP,d-aug-cc-pCVQZ,27.82842,27.742560000000005,0.30948838174990595,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
555,0,0,HNC,d-aug-cc-pCVQZ,22.6995,22.660739999999997,0.17104472316439562,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
557,0,0,HNS,d-aug-cc-pCVQZ,19.063475999999998,18.974567999999998,0.46856402738655234,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
562,0,0,LiBH4,d-aug-cc-pCVQZ,31.69746,31.64592,0.16286459676318227,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
564,0,0,LiCl,d-aug-cc-pCVQZ,47.41632,47.4636,-0.09961317725583532,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
565,0,0,LiH,d-aug-cc-pCVQZ,184.1886,183.5514,0.3471507163661008,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
570,0,0,NH2Cl,d-aug-cc-pCVQZ,18.4514118,18.4787118,-0.14773757118718808,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
573,0,0,NH3,d-aug-cc-pCVQZ,6.420060000000001,6.425399999999999,-0.0831076664487453,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
574,0,0,NH3O,d-aug-cc-pCVQZ,28.51938,28.53408,-0.05151734347137779,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
575,0,0,NOCl,d-aug-cc-pCVQZ,39.05268,39.0423,0.026586548435939845,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
576,0,0,Na2,d-aug-cc-pCVQZ,-0.32268719999999995,1.0730928,-130.0707636841846,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
577,0,0,NaCN,d-aug-cc-pCVQZ,25.662366000000002,25.396278,1.0477440828140385,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
578,0,0,NaCl,d-aug-cc-pCVQZ,134.5656,133.2156,1.0133948276327955,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
579,0,0,NaH,d-aug-cc-pCVQZ,647.244,641.934,0.827187841740749,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
582,0,0,OCl2,d-aug-cc-pCVQZ,22.99956,23.00472,-0.022430179545763016,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
584,0,0,P2H4,d-aug-cc-pCVQZ,32.938559999999995,32.9805,-0.12716605266749706,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
586,0,0,PH3O,d-aug-cc-pCVQZ,31.31064,31.26654,0.14104534751846623,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
587,0,0,S2H2,d-aug-cc-pCVQZ,7.20822,7.272239999999999,-0.8803339823768097,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
591,0,0,SO2,d-aug-cc-pCVQZ,17.17266,17.18604,-0.07785388606100038,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
592,0,0,SiH3Cl,d-aug-cc-pCVQZ,24.646140000000003,24.59964,0.18902715649498025,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
595,0,0,SiO,d-aug-cc-pCVQZ,74.56800000000001,74.75280000000001,-0.24721482004686862,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
596,0,0,BF,d-aug-cc-pCVTZ,38.21592,38.31852,-0.2677556440071341,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
597,0,0,BH2Cl,d-aug-cc-pCVTZ,28.25754,27.979380000000003,0.9941606997724616,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
598,0,0,BH2F,d-aug-cc-pCVTZ,20.16036,20.177460000000004,-0.08474803072340512,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
601,0,0,CH2BH,d-aug-cc-pCVTZ,68.3142,68.5518,-0.34659921402501537,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
604,0,0,CH3Cl,d-aug-cc-pCVTZ,2.010456,1.562274,28.687797403016376,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
605,0,0,CH3F,d-aug-cc-pCVTZ,16.983179999999997,16.901580000000003,0.4827950996297065,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
606,0,0,CH3NH2,d-aug-cc-pCVTZ,2.793906,2.7820596,0.42581402641408506,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
609,0,0,CO,d-aug-cc-pCVTZ,18.799439999999997,18.840300000000003,-0.2168755274597839,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
610,0,0,CS,d-aug-cc-pCVTZ,28.6188,28.709039999999998,-0.314326079868912,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
611,0,0,CSO,d-aug-cc-pCVTZ,20.265840000000004,20.581919999999997,-1.535716784439899,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
612,0,0,ClCN,d-aug-cc-pCVTZ,14.390460000000001,13.768620000000002,4.51635675906517,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
615,0,0,FNO,d-aug-cc-pCVTZ,1.4774639999999999,1.4933322,-1.0626034850115809,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
616,0,0,H2O,d-aug-cc-pCVTZ,4.378254,4.6272,-5.380057053941911,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
617,0,0,HBO,d-aug-cc-pCVTZ,22.4127,22.33128,0.36460068567498766,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
619,0,0,HCCCl,d-aug-cc-pCVTZ,40.2093,40.12044,0.22148311434270618,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
620,0,0,HCCF,d-aug-cc-pCVTZ,46.91256,46.975139999999996,-0.1332194007298264,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
621,0,0,HCHO,d-aug-cc-pCVTZ,22.213559999999998,22.26708,-0.2403548197608418,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
622,0,0,HCHS,d-aug-cc-pCVTZ,2.4793860000000003,2.3525579999999997,5.391067935413308,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
624,0,0,HCONH2,d-aug-cc-pCVTZ,12.036048000000001,11.846298,1.6017662226629794,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
625,0,0,HCOOH,d-aug-cc-pCVTZ,1.6606565999999998,1.5746765999999996,5.460168773702498,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
626,0,0,HCP,d-aug-cc-pCVTZ,27.75078,27.742560000000005,0.02962956554836447,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
629,0,0,HNC,d-aug-cc-pCVTZ,22.71864,22.660739999999997,0.25550798429355626,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
631,0,0,HNS,d-aug-cc-pCVTZ,19.096481999999998,18.974567999999998,0.6425126516714389,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
636,0,0,LiBH4,d-aug-cc-pCVTZ,31.812246329999997,31.64592,0.5255853835186237,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
638,0,0,LiCl,d-aug-cc-pCVTZ,48.664919999999995,47.4636,2.5310343083963196,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
639,0,0,LiH,d-aug-cc-pCVTZ,185.0976,183.5514,0.8423798456454153,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
644,0,0,NH2Cl,d-aug-cc-pCVTZ,18.4647894,18.4787118,-0.07534291432587009,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
647,0,0,NH3,d-aug-cc-pCVTZ,6.4052999999999995,6.425399999999999,-0.31282099168922317,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
648,0,0,NH3O,d-aug-cc-pCVTZ,28.31922,28.53408,-0.7529943141674729,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
649,0,0,NOCl,d-aug-cc-pCVTZ,39.042,39.0423,-0.0007683973536286237,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
650,0,0,Na2,d-aug-cc-pCVTZ,0.2957364,1.0730928,-72.44074324233654,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
651,0,0,NaCN,d-aug-cc-pCVTZ,26.249550000000003,25.396278,3.359830916955642,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
652,0,0,NaCl,d-aug-cc-pCVTZ,137.7252,133.2156,3.385189121994726,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
653,0,0,NaH,d-aug-cc-pCVTZ,656.3219999999999,641.934,2.2413519146828054,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
656,0,0,OCl2,d-aug-cc-pCVTZ,23.034743532,23.00472,0.13051031266627586,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
658,0,0,P2H4,d-aug-cc-pCVTZ,32.609354082,32.9805,-1.125349579296846,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
660,0,0,PH3O,d-aug-cc-pCVTZ,31.92858,31.26654,2.117407298664966,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
661,0,0,S2H2,d-aug-cc-pCVTZ,7.24092,7.272239999999999,-0.4306788554833054,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
665,0,0,SO2,d-aug-cc-pCVTZ,17.02476,17.18604,-0.9384360795156876,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
666,0,0,SiH3Cl,d-aug-cc-pCVTZ,25.414740000000002,24.59964,3.313463123850597,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
669,0,0,SiO,d-aug-cc-pCVTZ,74.469,74.75280000000001,-0.3796513307862897,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
671,0,0,FNO,d-aug-cc-pV5Z,1.4890248,1.4933322,-0.2884421831927332,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
672,0,0,H2O,d-aug-cc-pV5Z,4.612176,4.6272,-0.32468879668050593,d-aug,V,First-row,5,d-aug-cc-pVnZ
673,0,0,OCl2,d-aug-cc-pV5Z,23.00826,23.00472,0.015388146432562479,d-aug,V,Second-row,5,d-aug-cc-pVnZ
674,0,0,BF,d-aug-cc-pVDZ,35.76474,38.31852,-6.664610219810149,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
675,0,0,BH2Cl,d-aug-cc-pVDZ,30.28722,27.979380000000003,8.24836004228828,d-aug,V,Second-row,D,d-aug-cc-pVnZ
676,0,0,BH2F,d-aug-cc-pVDZ,19.679759999999998,20.177460000000004,-2.4666137363176794,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
679,0,0,CH2BH,d-aug-cc-pVDZ,67.9896,68.5518,-0.8201097564177808,d-aug,V,First-row,D,d-aug-cc-pVnZ
682,0,0,CH3Cl,d-aug-cc-pVDZ,3.980532,1.562274,154.79090095591428,d-aug,V,Second-row,D,d-aug-cc-pVnZ
683,0,0,CH3F,d-aug-cc-pVDZ,16.73952,16.901580000000003,-0.9588452677205553,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
684,0,0,CH3NH2,d-aug-cc-pVDZ,2.247642,2.7820596,-19.209423119475954,d-aug,V,First-row,D,d-aug-cc-pVnZ
687,0,0,CO,d-aug-cc-pVDZ,19.01586,18.840300000000003,0.9318322956640672,d-aug,V,First-row,D,d-aug-cc-pVnZ
