,molecule,basis,energy,energyMRA,energyE,augmentation,polarization,mol_system,valence,Type
782,FCN,d-aug-cc-pVTZ,-191.771864077322,-191.78747330817856,0.015609230856568956,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
783,CH3NH2,d-aug-cc-pVTZ,-95.255558710175,-95.26309728117376,0.007538570998761429,d-aug,V,First-row,T,d-aug-cc-pVnZ
784,SiH3Cl,d-aug-cc-pVTZ,-750.259139266719,-750.2716834824572,0.012544215738216735,d-aug,V,Second-row,T,d-aug-cc-pVnZ
785,NH2F,d-aug-cc-pVTZ,-155.028350508064,-155.0414658687027,0.013115360638693119,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
786,CO2,d-aug-cc-pVTZ,-187.70947092532,-187.7248974832067,0.015426557886684122,d-aug,V,First-row,T,d-aug-cc-pVnZ
787,HCP,d-aug-cc-pVTZ,-379.151371580502,-379.1603611802437,0.008989599741710208,d-aug,V,Second-row,T,d-aug-cc-pVnZ
788,NH2OH,d-aug-cc-pVTZ,-131.043388947001,-131.05393326435697,0.01054431735596495,d-aug,V,First-row,T,d-aug-cc-pVnZ
789,N2H2,d-aug-cc-pVTZ,-110.030924922453,-110.03919648733287,0.008271564879876792,d-aug,V,First-row,T,d-aug-cc-pVnZ
790,HNO,d-aug-cc-pVTZ,-129.837245206115,-129.84754248483563,0.010297278720628356,d-aug,V,First-row,T,d-aug-cc-pVnZ
791,ClF,d-aug-cc-pVTZ,-558.904698152441,-558.9201627529852,0.015464600544191853,d-aug,V,Second-row,T,d-aug-cc-pVnZ
792,LiBH4,d-aug-cc-pVTZ,-34.468668955523,-34.471596967704144,0.002928012181143913,d-aug,V,First-row,T,d-aug-cc-pVnZ
793,HNC,d-aug-cc-pVTZ,-92.893352811953,-92.90011293647468,0.006760124521690614,d-aug,V,First-row,T,d-aug-cc-pVnZ
794,H2O,d-aug-cc-pVTZ,-76.060638495413,-76.06744053579361,0.006802040380605945,d-aug,V,First-row,T,d-aug-cc-pVnZ
795,HCOOH,d-aug-cc-pVTZ,-188.835589606353,-188.8510042006056,0.015414594252575853,d-aug,V,First-row,T,d-aug-cc-pVnZ
796,HOF,d-aug-cc-pVTZ,-174.807225934834,-174.82228692034073,0.015060985506721636,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
797,HBO,d-aug-cc-pVTZ,-100.205169596262,-100.21398400383433,0.008814407572330651,d-aug,V,First-row,T,d-aug-cc-pVnZ
798,HOOH,d-aug-cc-pVTZ,-150.836044582772,-150.84848665107518,0.01244206830318717,d-aug,V,First-row,T,d-aug-cc-pVnZ
799,NH2Cl,d-aug-cc-pVQZ,-515.118290272116,-515.1206993559537,0.002409083837619619,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
800,NaLi,d-aug-cc-pVQZ,-169.293308439977,-169.2937090991357,0.00040065915868581214,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
801,F2,d-aug-cc-pVQZ,-198.769212587685,-198.77343264581,0.004220058125014248,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
802,HNS,d-aug-cc-pVQZ,-452.527729301563,-452.5308596955956,0.003130394032609729,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
803,N2,d-aug-cc-pVQZ,-108.991596243459,-108.99318488339196,0.0015886399329616552,d-aug,V,First-row,Q,d-aug-cc-pVnZ
804,HCHO,d-aug-cc-pVQZ,-113.921008580996,-113.9229129357792,0.0019043547831927299,d-aug,V,First-row,Q,d-aug-cc-pVnZ
805,SF2,d-aug-cc-pVQZ,-596.466879859842,-596.4748975932308,0.0080177333887832,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
806,LiH,d-aug-cc-pVQZ,-7.987219079134,-7.9873491301479,0.00013005101389929052,d-aug,V,First-row,Q,d-aug-cc-pVnZ
807,Na2,d-aug-cc-pVQZ,-323.716352722659,-323.7170093510182,0.0006566283591951105,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
808,SiO,d-aug-cc-pVQZ,-363.851072282522,-363.8553384434818,0.0042661609597871575,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
809,Mg,d-aug-cc-pVQZ,-199.614234558335,-199.61463177308352,0.00039721474851717176,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
810,BH2Cl,d-aug-cc-pVQZ,-485.403461879697,-485.4050785127743,0.0016166330773330628,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
811,SH2,d-aug-cc-pVQZ,-398.718209012033,-398.720249758543,0.002040746509976543,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
812,P2,d-aug-cc-pVQZ,-681.497372445099,-681.5002419595646,0.0028695144656012417,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
813,HOCl,d-aug-cc-pVQZ,-534.931616396234,-534.9347567499336,0.0031403536996776893,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
814,N2H4,d-aug-cc-pVQZ,-111.227081360627,-111.22886565240296,0.0017842917759622878,d-aug,V,First-row,Q,d-aug-cc-pVnZ
815,NaCl,d-aug-cc-pVQZ,-621.458826960262,-621.4605931601421,0.0017661998801941081,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
816,HCCCl,d-aug-cc-pVQZ,-535.783808980996,-535.7866704648576,0.0028614838615794724,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
817,SiH3F,d-aug-cc-pVQZ,-390.242843513089,-390.2484129041651,0.005569391076107877,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
818,HCl,d-aug-cc-pVQZ,-460.111420887858,-460.1128288640629,0.0014079762049163946,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
819,P2H4,d-aug-cc-pVQZ,-683.835807615649,-683.8400444467295,0.004236831080561387,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
820,HCN,d-aug-cc-pVQZ,-92.914159976487,-92.91544634893856,0.0012863724515597141,d-aug,V,First-row,Q,d-aug-cc-pVnZ
821,H2,d-aug-cc-pVQZ,-1.133470928755,-1.1336222994266816,0.00015137067168158325,d-aug,V,First-row,Q,d-aug-cc-pVnZ
822,Mg2,d-aug-cc-pVQZ,-399.225771480157,-399.2265787145141,0.0008072343571257079,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
823,CSO,d-aug-cc-pVQZ,-510.352225002792,-510.3560432360895,0.0038182332974656674,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
824,PH3O,d-aug-cc-pVQZ,-417.405505147137,-417.412960631196,0.007455484058993989,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
825,FNO,d-aug-cc-pVQZ,-228.725608826115,-228.72966687021048,0.004058044095472724,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
826,S2H2,d-aug-cc-pVQZ,-796.270628659136,-796.2748019998024,0.004173340666397962,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
827,CH3OH,d-aug-cc-pVQZ,-115.099009073992,-115.10105789918822,0.0020488251962262893,d-aug,V,First-row,Q,d-aug-cc-pVnZ
828,NH3O,d-aug-cc-pVQZ,-131.014977820482,-131.01719613094002,0.0022183104580335566,d-aug,V,First-row,Q,d-aug-cc-pVnZ
829,BF,d-aug-cc-pVQZ,-124.166213446765,-124.16860420179052,0.0023907550255160004,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
830,OCl2,d-aug-cc-pVQZ,-993.794203298248,-993.7989307472096,0.004727448961602931,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
831,HBS,d-aug-cc-pVQZ,-422.840772788121,-422.8426665433457,0.0018937552246711675,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
832,C2H2,d-aug-cc-pVQZ,-76.854585383169,-76.85569409750497,0.0011087143359702623,d-aug,V,First-row,Q,d-aug-cc-pVnZ
833,HF,d-aug-cc-pVQZ,-100.068605411176,-100.07080831122995,0.002202900053958956,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
834,SO2,d-aug-cc-pVQZ,-547.314334375271,-547.3272441948739,0.012909819602896278,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
835,Cl2,d-aug-cc-pVQZ,-919.00775051621,-919.0108100759442,0.003059559734197137,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
836,Ar,d-aug-cc-pVQZ,-526.816810645708,-526.8175012159218,0.0006905702138055858,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
837,PH3,d-aug-cc-pVQZ,-342.492280180867,-342.49455275696744,0.002272576100438073,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
838,NH3,d-aug-cc-pVQZ,-56.22395736897,-56.2249450087954,0.000987639825403619,d-aug,V,First-row,Q,d-aug-cc-pVnZ
839,CH2BH,d-aug-cc-pVQZ,-64.251281365991,-64.25221923994584,0.0009378739548395743,d-aug,V,First-row,Q,d-aug-cc-pVnZ
840,HCCF,d-aug-cc-pVQZ,-175.72638411881,-175.72950415795736,0.003120039147376019,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
841,CH2NH,d-aug-cc-pVQZ,-94.074729981945,-94.07615662952324,0.0014266475782420684,d-aug,V,First-row,Q,d-aug-cc-pVnZ
842,SCl2,d-aug-cc-pVQZ,-1316.577672971254,-1316.5829079576567,0.005234986402683717,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
843,CH3SH,d-aug-cc-pVQZ,-437.762676751349,-437.7653462094153,0.0026694580663502165,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
844,CH3Cl,d-aug-cc-pVQZ,-499.151922534105,-499.1538869843695,0.001964450264495099,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
845,BeH2,d-aug-cc-pVQZ,-15.772996287796,-15.773218276632424,0.00022198883642410294,d-aug,V,First-row,Q,d-aug-cc-pVnZ
846,LiCl,d-aug-cc-pVQZ,-467.055381098545,-467.0561555507923,0.0007744522472989956,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
847,HCHS,d-aug-cc-pVQZ,-436.564137912632,-436.5666245145548,0.0024866019227829383,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
848,NaH,d-aug-cc-pVQZ,-162.392176727564,-162.39334594193485,0.0011692143708614822,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
849,Ne,d-aug-cc-pVQZ,-128.543767339621,-128.54709508140573,0.003327741784715954,d-aug,V,First-row,Q,d-aug-cc-pVnZ
850,BH3,d-aug-cc-pVQZ,-26.402125176981,-26.402604195447275,0.00047901846627596,d-aug,V,First-row,Q,d-aug-cc-pVnZ
851,C2H4,d-aug-cc-pVQZ,-78.068826841878,-78.07005740634631,0.0012305644683010541,d-aug,V,First-row,Q,d-aug-cc-pVnZ
852,ClCN,d-aug-cc-pVQZ,-551.840908869352,-551.8439976993157,0.003088829963644457,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
853,OF2,d-aug-cc-pVQZ,-273.581796447507,-273.5872079514327,0.00541150392569989,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
854,CH4,d-aug-cc-pVQZ,-40.216284027325,-40.21707461893389,0.0007905916088901677,d-aug,V,First-row,Q,d-aug-cc-pVnZ
855,BH2F,d-aug-cc-pVQZ,-125.384011806369,-125.38651116165326,0.0024993552842573763,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
856,HCONH2,d-aug-cc-pVQZ,-169.016390186952,-169.01912623575151,0.0027360487995053973,d-aug,V,First-row,Q,d-aug-cc-pVnZ
857,LiCN,d-aug-cc-pVQZ,-99.820027244726,-99.821289359007,0.001262114280990545,d-aug,V,First-row,Q,d-aug-cc-pVnZ
858,Be,d-aug-cc-pVQZ,-14.572969540431,-14.573021989368604,5.244893760369962e-05,d-aug,V,First-row,Q,d-aug-cc-pVnZ
859,CH3BH2,d-aug-cc-pVQZ,-65.470958330291,-65.47206213551908,0.0011038052280838428,d-aug,V,First-row,Q,d-aug-cc-pVnZ
860,NOCl,d-aug-cc-pVQZ,-588.781201629368,-588.7841114970596,0.002909867691641921,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
861,CS,d-aug-cc-pVQZ,-435.359890724493,-435.3623854607222,0.0024947362291527497,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
862,He,d-aug-cc-pVQZ,-2.861522337688,-2.861679278747712,0.00015694105971197914,d-aug,V,First-row,Q,d-aug-cc-pVnZ
863,SiH4,d-aug-cc-pVQZ,-291.266131029395,-291.2685971476531,0.002466118258098504,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
864,CO,d-aug-cc-pVQZ,-112.789116230189,-112.79090134457724,0.001785114388241027,d-aug,V,First-row,Q,d-aug-cc-pVnZ
865,O3,d-aug-cc-pVQZ,-224.357813783868,-224.36164650651108,0.0038327226430681094,d-aug,V,First-row,Q,d-aug-cc-pVnZ
866,BHF2,d-aug-cc-pVQZ,-224.373230111703,-224.37774418031327,0.0045140686102627114,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
867,NaCN,d-aug-cc-pVQZ,-254.225531894422,-254.22764856593096,0.0021166715089577792,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
868,CH3F,d-aug-cc-pVQZ,-139.107513245312,-139.11028544439,0.0027721990780094075,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
869,C6H6,d-aug-cc-pVQZ,-230.793794331557,-230.7969690049737,0.003174673416708629,d-aug,V,First-row,Q,d-aug-cc-pVnZ
870,Li2,d-aug-cc-pVQZ,-14.871484878311,-14.871561219608218,7.634129721800775e-05,d-aug,V,First-row,Q,d-aug-cc-pVnZ
871,FCN,d-aug-cc-pVQZ,-191.784147251541,-191.78747330817856,0.0033260566375759026,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
872,CH3NH2,d-aug-cc-pVQZ,-95.261500077604,-95.26309728117376,0.0015972035697586762,d-aug,V,First-row,Q,d-aug-cc-pVnZ
873,SiH3Cl,d-aug-cc-pVQZ,-750.267859596687,-750.2716834824572,0.0038238857702026507,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
874,NH2F,d-aug-cc-pVQZ,-155.038535125326,-155.0414658687027,0.0029307433766803115,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
875,CO2,d-aug-cc-pVQZ,-187.721844698044,-187.7248974832067,0.0030527851626800384,d-aug,V,First-row,Q,d-aug-cc-pVnZ
876,HCP,d-aug-cc-pVQZ,-379.157740865402,-379.1603611802437,0.0026203148416925615,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
877,NH2OH,d-aug-cc-pVQZ,-131.051702208107,-131.05393326435697,0.002231056249968333,d-aug,V,First-row,Q,d-aug-cc-pVnZ
878,N2H2,d-aug-cc-pVQZ,-110.03757579153,-110.03919648733287,0.0016206958028703866,d-aug,V,First-row,Q,d-aug-cc-pVnZ
879,HNO,d-aug-cc-pVQZ,-129.845463846305,-129.84754248483563,0.002078638530633725,d-aug,V,First-row,Q,d-aug-cc-pVnZ
880,ClF,d-aug-cc-pVQZ,-558.9161265563,-558.9201627529852,0.0040361966852060505,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
881,LiBH4,d-aug-cc-pVQZ,-34.470948783456,-34.471596967704144,0.0006481842481420586,d-aug,V,First-row,Q,d-aug-cc-pVnZ
882,HNC,d-aug-cc-pVQZ,-92.898821697775,-92.90011293647468,0.0012912386996788427,d-aug,V,First-row,Q,d-aug-cc-pVnZ
883,H2O,d-aug-cc-pVQZ,-76.065976870422,-76.06744053579361,0.001463665371602474,d-aug,V,First-row,Q,d-aug-cc-pVnZ
884,HCOOH,d-aug-cc-pVQZ,-188.847814806682,-188.8510042006056,0.0031893939235771995,d-aug,V,First-row,Q,d-aug-cc-pVnZ
885,HOF,d-aug-cc-pVQZ,-174.818859563627,-174.82228692034073,0.0034273567137290684,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
886,HBO,d-aug-cc-pVQZ,-100.212236274974,-100.21398400383433,0.00174772886032315,d-aug,V,First-row,Q,d-aug-cc-pVnZ
887,HOOH,d-aug-cc-pVQZ,-150.845783324362,-150.84848665107518,0.0027033267131741923,d-aug,V,First-row,Q,d-aug-cc-pVnZ
888,NH2Cl,d-aug-cc-pV5Z,-515.120242836247,-515.1206993559537,0.0004565197066312976,d-aug,V,Second-row,5,d-aug-cc-pVnZ
889,F2,d-aug-cc-pV5Z,-198.773019809525,-198.77343264581,0.0004128362849940004,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
890,HNS,d-aug-cc-pV5Z,-452.530219430121,-452.5308596955956,0.0006402654746011649,d-aug,V,Second-row,5,d-aug-cc-pVnZ
891,N2,d-aug-cc-pV5Z,-108.992981265556,-108.99318488339196,0.00020361783596456462,d-aug,V,First-row,5,d-aug-cc-pVnZ
892,HCHO,d-aug-cc-pV5Z,-113.922683463506,-113.9229129357792,0.00022947227319036756,d-aug,V,First-row,5,d-aug-cc-pVnZ
893,SF2,d-aug-cc-pV5Z,-596.473577776277,-596.4748975932308,0.0013198169538100046,d-aug,V,Second-row,5,d-aug-cc-pVnZ
894,SiO,d-aug-cc-pV5Z,-363.854544016339,-363.8553384434818,0.000794427142807308,d-aug,V,Second-row,5,d-aug-cc-pVnZ
895,BH2Cl,d-aug-cc-pV5Z,-485.404749357459,-485.4050785127743,0.0003291553152848792,d-aug,V,Second-row,5,d-aug-cc-pVnZ
896,SH2,d-aug-cc-pV5Z,-398.719802623014,-398.720249758543,0.00044713552898656417,d-aug,V,Second-row,5,d-aug-cc-pVnZ
897,P2,d-aug-cc-pV5Z,-681.499594931234,-681.5002419595646,0.0006470283306043711,d-aug,V,Second-row,5,d-aug-cc-pVnZ
898,HOCl,d-aug-cc-pV5Z,-534.93418435072,-534.9347567499336,0.0005723992136381639,d-aug,V,Second-row,5,d-aug-cc-pVnZ
899,N2H4,d-aug-cc-pV5Z,-111.228652211999,-111.22886565240296,0.0002134404039537685,d-aug,V,First-row,5,d-aug-cc-pVnZ
900,HCCCl,d-aug-cc-pV5Z,-535.786108116627,-535.7866704648576,0.0005623482305736616,d-aug,V,Second-row,5,d-aug-cc-pVnZ
901,SiH3F,d-aug-cc-pV5Z,-390.247446407256,-390.2484129041651,0.0009664969090863451,d-aug,V,Second-row,5,d-aug-cc-pVnZ
902,HCl,d-aug-cc-pV5Z,-460.112510809864,-460.1128288640629,0.0003180541989422636,d-aug,V,Second-row,5,d-aug-cc-pVnZ
903,P2H4,d-aug-cc-pV5Z,-683.839120875879,-683.8400444467295,0.0009235708505457296,d-aug,V,Second-row,5,d-aug-cc-pVnZ
904,HCN,d-aug-cc-pV5Z,-92.915279133908,-92.91544634893856,0.00016721503055805442,d-aug,V,First-row,5,d-aug-cc-pVnZ
905,H2,d-aug-cc-pV5Z,-1.133605258117,-1.1336222994266816,1.7041309681609107e-05,d-aug,V,First-row,5,d-aug-cc-pVnZ
906,CSO,d-aug-cc-pV5Z,-510.355379105838,-510.3560432360895,0.0006641302514935887,d-aug,V,Second-row,5,d-aug-cc-pVnZ
907,PH3O,d-aug-cc-pV5Z,-417.411414389177,-417.412960631196,0.0015462420189464865,d-aug,V,Second-row,5,d-aug-cc-pVnZ
908,FNO,d-aug-cc-pV5Z,-228.729229350172,-228.72966687021048,0.0004375200384743039,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
909,S2H2,d-aug-cc-pV5Z,-796.273901577942,-796.2748019998024,0.0009004218604786729,d-aug,V,Second-row,5,d-aug-cc-pVnZ
910,CH3OH,d-aug-cc-pV5Z,-115.100822943077,-115.10105789918822,0.00023495611121404636,d-aug,V,First-row,5,d-aug-cc-pVnZ
911,NH3O,d-aug-cc-pV5Z,-131.016943533038,-131.01719613094002,0.00025259790203335797,d-aug,V,First-row,5,d-aug-cc-pVnZ
912,BF,d-aug-cc-pV5Z,-124.168353048921,-124.16860420179052,0.00025115286950949667,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
913,OCl2,d-aug-cc-pV5Z,-993.79797887004,-993.7989307472096,0.0009518771696548356,d-aug,V,Second-row,5,d-aug-cc-pVnZ
914,HBS,d-aug-cc-pV5Z,-422.842269267313,-422.8426665433457,0.0003972760326860225,d-aug,V,Second-row,5,d-aug-cc-pVnZ
915,C2H2,d-aug-cc-pV5Z,-76.855543422322,-76.85569409750497,0.00015067518296518756,d-aug,V,First-row,5,d-aug-cc-pVnZ
916,HF,d-aug-cc-pV5Z,-100.070587454144,-100.07080831122995,0.00022085708594943299,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
917,SO2,d-aug-cc-pV5Z,-547.324585787584,-547.3272441948739,0.0026584072898003797,d-aug,V,Second-row,5,d-aug-cc-pVnZ
918,Cl2,d-aug-cc-pV5Z,-919.010137721654,-919.0108100759442,0.0006723542901454493,d-aug,V,Second-row,5,d-aug-cc-pVnZ
919,Ar,d-aug-cc-pV5Z,-526.817349344077,-526.8175012159218,0.00015187184476417315,d-aug,V,Second-row,5,d-aug-cc-pVnZ
920,PH3,d-aug-cc-pV5Z,-342.494055771839,-342.49455275696744,0.0004969851284499782,d-aug,V,Second-row,5,d-aug-cc-pVnZ
921,NH3,d-aug-cc-pV5Z,-56.224825688639,-56.2249450087954,0.00011932015640070404,d-aug,V,First-row,5,d-aug-cc-pVnZ
922,CH2BH,d-aug-cc-pV5Z,-64.252088821769,-64.25221923994584,0.00013041817685177648,d-aug,V,First-row,5,d-aug-cc-pVnZ
923,HCCF,d-aug-cc-pV5Z,-175.7291486482,-175.72950415795736,0.0003555097573553212,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
924,CH2NH,d-aug-cc-pV5Z,-94.075972854538,-94.07615662952324,0.00018377498524557723,d-aug,V,First-row,5,d-aug-cc-pVnZ
925,SCl2,d-aug-cc-pV5Z,-1316.581779799991,-1316.5829079576567,0.001128157665789331,d-aug,V,Second-row,5,d-aug-cc-pVnZ
926,CH3SH,d-aug-cc-pV5Z,-437.76482024535,-437.7653462094153,0.0005259640653321185,d-aug,V,Second-row,5,d-aug-cc-pVnZ
927,CH3Cl,d-aug-cc-pV5Z,-499.153500574508,-499.1538869843695,0.000386409861505399,d-aug,V,Second-row,5,d-aug-cc-pVnZ
928,HCHS,d-aug-cc-pV5Z,-436.566115671128,-436.5666245145548,0.0005088434268145647,d-aug,V,Second-row,5,d-aug-cc-pVnZ
929,Ne,d-aug-cc-pV5Z,-128.546788391395,-128.54709508140573,0.00030669001071714774,d-aug,V,First-row,5,d-aug-cc-pVnZ
930,BH3,d-aug-cc-pV5Z,-26.402539601356,-26.402604195447275,6.459409127401727e-05,d-aug,V,First-row,5,d-aug-cc-pVnZ
931,C2H4,d-aug-cc-pV5Z,-78.069891495382,-78.07005740634631,0.00016591096431284313,d-aug,V,First-row,5,d-aug-cc-pVnZ
932,ClCN,d-aug-cc-pV5Z,-551.843405203625,-551.8439976993157,0.0005924956906255829,d-aug,V,Second-row,5,d-aug-cc-pVnZ
933,OF2,d-aug-cc-pV5Z,-273.586672489412,-273.5872079514327,0.0005354620206503569,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
934,CH4,d-aug-cc-pV5Z,-40.216974238373,-40.21707461893389,0.00010038056089456404,d-aug,V,First-row,5,d-aug-cc-pVnZ
935,BH2F,d-aug-cc-pV5Z,-125.386242525391,-125.38651116165326,0.0002686362622625893,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
936,HCONH2,d-aug-cc-pV5Z,-169.018789112444,-169.01912623575151,0.00033712330750290675,d-aug,V,First-row,5,d-aug-cc-pVnZ
937,CH3BH2,d-aug-cc-pV5Z,-65.471914122384,-65.47206213551908,0.00014801313507462055,d-aug,V,First-row,5,d-aug-cc-pVnZ
938,NOCl,d-aug-cc-pV5Z,-588.783671234051,-588.7841114970596,0.00044026300861332857,d-aug,V,Second-row,5,d-aug-cc-pVnZ
939,CS,d-aug-cc-pV5Z,-435.361864945341,-435.3623854607222,0.0005205153811971286,d-aug,V,Second-row,5,d-aug-cc-pVnZ
940,He,d-aug-cc-pV5Z,-2.861627214543,-2.861679278747712,5.2064204711932405e-05,d-aug,V,First-row,5,d-aug-cc-pVnZ
941,SiH4,d-aug-cc-pV5Z,-291.268084357305,-291.2685971476531,0.000512790348125236,d-aug,V,Second-row,5,d-aug-cc-pVnZ
942,CO,d-aug-cc-pV5Z,-112.79068185983,-112.79090134457724,0.0002194847472338779,d-aug,V,First-row,5,d-aug-cc-pVnZ
943,O3,d-aug-cc-pV5Z,-224.361223529161,-224.36164650651108,0.0004229773500696865,d-aug,V,First-row,5,d-aug-cc-pVnZ
944,BHF2,d-aug-cc-pV5Z,-224.377270955819,-224.37774418031327,0.00047322449427156243,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
945,CH3F,d-aug-cc-pV5Z,-139.109989688475,-139.11028544439,0.0002957559150047473,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
946,C6H6,d-aug-cc-pV5Z,-230.796530007743,-230.7969690049737,0.00043899723070239816,d-aug,V,First-row,5,d-aug-cc-pVnZ
947,FCN,d-aug-cc-pV5Z,-191.787099911285,-191.78747330817856,0.00037339689356485906,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
948,CH3NH2,d-aug-cc-pV5Z,-95.262894205126,-95.26309728117376,0.00020307604775382515,d-aug,V,First-row,5,d-aug-cc-pVnZ
949,SiH3Cl,d-aug-cc-pV5Z,-750.270852048413,-750.2716834824572,0.0008314340442439061,d-aug,V,Second-row,5,d-aug-cc-pVnZ
950,NH2F,d-aug-cc-pV5Z,-155.0411584172,-155.0414658687027,0.00030745150269240185,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
951,CO2,d-aug-cc-pV5Z,-187.724527136258,-187.7248974832067,0.0003703469486993072,d-aug,V,First-row,5,d-aug-cc-pVnZ
952,HCP,d-aug-cc-pV5Z,-379.159813449206,-379.1603611802437,0.0005477310376704736,d-aug,V,Second-row,5,d-aug-cc-pVnZ
953,NH2OH,d-aug-cc-pV5Z,-131.053682215775,-131.05393326435697,0.00025104858195845736,d-aug,V,First-row,5,d-aug-cc-pVnZ
954,N2H2,d-aug-cc-pV5Z,-110.038993594587,-110.03919648733287,0.00020289274587526052,d-aug,V,First-row,5,d-aug-cc-pVnZ
955,HNO,d-aug-cc-pV5Z,-129.847298539557,-129.84754248483563,0.00024394527864046722,d-aug,V,First-row,5,d-aug-cc-pVnZ
956,ClF,d-aug-cc-pV5Z,-558.919479212546,-558.9201627529852,0.0006835404392404598,d-aug,V,Second-row,5,d-aug-cc-pVnZ
957,HNC,d-aug-cc-pV5Z,-92.899944974586,-92.90011293647468,0.00016796188867829187,d-aug,V,First-row,5,d-aug-cc-pVnZ
958,H2O,d-aug-cc-pV5Z,-76.067280391603,-76.06744053579361,0.00016014419060184082,d-aug,V,First-row,5,d-aug-cc-pVnZ
959,HCOOH,d-aug-cc-pV5Z,-188.850629304484,-188.8510042006056,0.0003748961215990221,d-aug,V,First-row,5,d-aug-cc-pVnZ
960,HOF,d-aug-cc-pV5Z,-174.821941424461,-174.82228692034073,0.00034549587974197493,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
961,HBO,d-aug-cc-pV5Z,-100.213777250235,-100.21398400383433,0.00020675359932909032,d-aug,V,First-row,5,d-aug-cc-pVnZ
962,HOOH,d-aug-cc-pV5Z,-150.848198019455,-150.84848665107518,0.000288631620179558,d-aug,V,First-row,5,d-aug-cc-pVnZ
963,N2,d-aug-cc-pV6Z,-108.993152251579,-108.99318488339196,3.263181295665163e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
964,H2,d-aug-cc-pV6Z,-1.133620771966,-1.1336222994266816,1.5274606814941194e-06,d-aug,V,First-row,6,d-aug-cc-pVnZ
965,BF,d-aug-cc-pV6Z,-124.168566986642,-124.16860420179052,3.721514850951735e-05,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
